Time,Position,Symbol,Type,Volume,Price,S / L,T / P,Time,Price,Commission,Swap,Profit,,
2025.09.02 22:07:12,201559637,XAUUSD,buy,0.03,3 532.42,3 536.42,3 545.83,2025.09.02 22:53:28,3 536.38,0.00,0.00, 11.88,,
2025.09.02 23:11:19,201568900,XAUUSD,buy,0.03,3 536.94,3 529.05,3 545.94,2025.09.03 02:12:10,3 528.83,0.00,- 1.69,- 24.33,,
2025.09.02 23:17:43,201569872,XAUUSD,sell,0.03,3 534.09,,3 532.84,2025.09.03 01:01:00,3 532.21,0.00, 1.12, 5.64,,
2025.09.03 01:09:25,201574831,XAUUSD,sell,0.03,3 533.28,,,2025.09.03 01:09:50,3 533.76,0.00,0.00,- 1.44,,
2025.09.03 01:33:35,201575374,XAUUSD,sell,0.03,3 532.39,,3 530.09,2025.09.03 01:39:06,3 530.06,0.00,0.00, 6.99,,
2025.09.03 02:02:49,201577395,XAUUSD,sell,0.03,3 529.07,,3 525.02,2025.09.03 02:03:49,3 529.99,0.00,0.00,- 2.76,,
2025.09.03 02:22:13,201579513,XAUUSD,buy,0.03,3 529.33,3 529.34,3 546.47,2025.09.03 02:59:24,3 529.27,0.00,0.00,- 0.18,,
2025.09.03 02:36:59,201579853,XAUUSD,sell,0.03,3 526.68,3 528.16,3 523.10,2025.09.03 02:45:08,3 528.17,0.00,0.00,- 4.47,,
2025.09.03 03:02:07,201582909,XAUUSD,buy,0.03,3 528.66,3 539.40,3 546.96,2025.09.03 03:28:01,3 539.43,0.00,0.00, 32.31,,
2025.09.03 03:36:22,201590023,XAUUSD,buy,0.03,3 539.27,3 540.36,3 549.61,2025.09.03 03:55:18,3 539.99,0.00,0.00, 2.16,,
2025.09.03 04:50:05,201593919,XAUUSD,buy,0.03,3 537.89,3 537.71,3 549.67,2025.09.03 05:01:10,3 537.71,0.00,0.00,- 0.54,,
2025.09.03 05:02:23,201604220,XAUUSD,buy,0.03,3 541.35,3 541.37,3 550.37,2025.09.03 05:10:14,3 541.36,0.00,0.00, 0.03,,
2025.09.03 05:12:05,201606391,XAUUSD,buy,0.03,3 541.62,3 541.65,3 551.89,2025.09.03 05:22:18,3 541.57,0.00,0.00,- 0.15,,
2025.09.03 05:31:22,201605877,XAUUSD,buy,0.03,3 540.32,3 538.26,,2025.09.03 05:32:09,3 538.26,0.00,0.00,- 6.18,,
2025.09.03 05:35:13,201609393,XAUUSD,buy,0.03,3 539.59,,3 540.53,2025.09.03 05:49:15,3 538.82,0.00,0.00,- 2.31,,
2025.09.03 05:40:07,201609669,XAUUSD,sell,0.03,3 536.62,3 531.96,3 504.56,2025.09.03 06:16:37,3 532.22,0.00,0.00, 13.20,,
2025.09.03 06:28:31,201615839,XAUUSD,sell,0.03,3 529.78,3 531.23,,2025.09.03 06:29:37,3 531.36,0.00,0.00,- 4.74,,
2025.09.03 07:37:23,201612724,XAUUSD,sell,0.03,3 536.16,3 537.33,,2025.09.03 07:53:14,3 537.34,0.00,0.00,- 3.54,,
2025.09.03 07:45:54,201608141,XAUUSD,buy,0.03,3 538.28,3 535.54,,2025.09.03 08:15:00,3 535.54,0.00,0.00,- 8.22,,
2025.09.03 08:03:10,201626824,XAUUSD,buy,0.02,3 535.53,3 535.61,,2025.09.03 08:14:59,3 535.50,0.00,0.00,- 0.06,,
2025.09.03 08:24:05,201629355,XAUUSD,buy,0.03,3 534.09,,3 533.65,2025.09.03 09:15:12,3 533.26,0.00,0.00,- 2.49,,
2025.09.03 08:55:27,201631857,XAUUSD,sell,0.03,3 529.08,3 546.37,3 505.65,2025.09.03 14:12:44,3 546.64,0.00,0.00,- 52.68,,
2025.09.03 09:16:00,201634940,XAUUSD,buy,0.03,3 535.12,,,2025.09.03 09:58:54,3 534.30,0.00,0.00,- 2.46,,
2025.09.03 11:03:31,201642568,XAUUSD,buy,0.03,3 537.34,,3 537.31,2025.09.03 12:43:13,3 537.44,0.00,0.00, 0.30,,
2025.09.03 12:45:18,201672125,XAUUSD,buy,0.03,3 538.47,,,2025.09.03 12:47:50,3 537.33,0.00,0.00,- 3.42,,
2025.09.03 13:31:18,201673041,XAUUSD,buy,0.02,3 538.93,,,2025.09.03 14:12:45,3 546.41,0.00,0.00, 14.96,,
2025.09.03 17:52:47,201769459,XAUUSD,buy,0.02,3 559.82,,3 563.00,2025.09.03 18:10:34,3 563.00,0.00,0.00, 6.36,,
2025.09.03 17:54:06,201770121,XAUUSD,sell,0.02,3 556.01,,,2025.09.03 21:10:02,3 577.83,0.00,0.00,- 43.64,,
2025.09.03 18:18:39,201778607,XAUUSD,buy,0.02,3 564.18,,,2025.09.03 19:00:27,3 563.26,0.00,0.00,- 1.84,,
2025.09.03 18:38:02,201784613,XAUUSD,buy,0.01,3 565.27,3 564.16,3 590.10,2025.09.03 18:59:36,3 564.11,0.00,0.00,- 1.16,,
2025.09.03 19:08:29,201790542,XAUUSD,buy,0.02,3 565.31,3 571.03,,2025.09.03 20:26:01,3 571.01,0.00,0.00, 11.40,,
2025.09.03 19:11:50,201791777,XAUUSD,buy,0.01,3 565.06,3 565.07,,2025.09.03 19:22:21,3 565.05,0.00,0.00,- 0.01,,
2025.09.03 19:24:18,201793548,XAUUSD,buy,0.01,3 565.74,3 570.31,3 589.76,2025.09.03 20:38:47,3 573.38,0.00,0.00, 7.64,,
2025.09.03 20:31:35,201804346,XAUUSD,buy,0.02,3 573.62,,,2025.09.03 20:40:24,3 573.40,0.00,0.00,- 0.44,,
2025.09.03 21:17:56,201812662,USDJPY,sell,0.01, 147.960,, 146.223,2025.09.04 07:51:38, 148.237,0.00,- 0.39,- 1.87,,
2025.09.03 22:01:00,201817054,USDJPY,buy,0.02, 148.016,, 148.481,2025.09.04 15:32:55, 148.482,0.00, 0.30, 6.28,,
2025.09.04 17:00:00,201902947,USDJPY,sell,0.02, 148.543, 148.521, 146.701,2025.09.04 23:09:12, 148.524,0.00,0.00, 0.26,,
2025.09.04 23:09:36,202074139,USDJPY,buy,0.02, 148.526, 148.526,,2025.09.04 23:11:14, 148.521,0.00,0.00,- 0.07,,
2025.09.04 23:15:12,202074425,USDJPY,buy,0.03, 148.526, 148.473, 149.141,2025.09.04 23:42:10, 148.461,0.00,0.00,- 1.31,,
2025.09.04 23:43:01,202076799,USDJPY,sell,0.02, 148.456,, 146.645,2025.09.05 01:04:36, 148.451,0.00,- 0.26, 0.07,,
2025.09.05 00:04:27,202078922,USDJPY,buy,0.02, 148.572,, 153.170,2025.09.05 03:54:43, 148.185,0.00,0.00,- 5.22,,
2025.09.08 07:02:44,202402020,XAUUSD,buy,0.02,3 581.38,3 581.40,3 609.25,2025.09.08 07:40:24,3 581.26,0.00,0.00,- 0.24,,
2025.09.08 07:45:37,202452358,XAUUSD,buy,0.02,3 581.49,3 581.29,3 599.81,2025.09.08 07:56:07,3 581.10,0.00,0.00,- 0.78,,
2025.09.08 08:05:04,202456889,XAUUSD,sell,0.02,3 583.13,3 583.71,,2025.09.08 08:09:11,3 583.72,0.00,0.00,- 1.18,,
2025.09.08 08:10:21,202457997,XAUUSD,buy,0.02,3 583.72,3 582.90,,2025.09.08 08:12:22,3 582.71,0.00,0.00,- 2.02,,
2025.09.08 08:17:48,202458766,XAUUSD,buy,0.01,3 583.51,3 581.76,3 608.28,2025.09.08 08:30:57,3 581.68,0.00,0.00,- 1.83,,
2025.09.08 08:35:06,202459122,XAUUSD,buy,0.01,3 584.49,3 607.22,,2025.09.08 10:25:31,3 607.16,0.00,0.00, 22.67,,
2025.09.08 09:00:21,202461920,XAUUSD,buy,0.01,3 592.33,,,2025.09.08 10:25:43,3 607.53,0.00,0.00, 15.20,,
2025.09.08 10:04:35,202455552,XAUUSD,buy,0.02,3 600.62,3 598.02,3 609.93,2025.09.08 10:07:02,3 598.02,0.00,0.00,- 5.20,,
2025.09.08 10:27:13,202491206,XAUUSD,sell,0.01,3 608.57,3 610.00,3 600.12,2025.09.08 10:30:17,3 610.04,0.00,0.00,- 1.47,,
2025.09.08 13:14:55,202047498,XAUUSD,sell,0.02,3 620.15,3 621.96,,2025.09.08 13:15:19,3 622.04,0.00,0.00,- 3.78,,
2025.09.08 14:45:49,202544123,XAUUSD,sell,0.02,3 615.66,3 616.51,3 604.01,2025.09.08 14:53:39,3 616.81,0.00,0.00,- 2.30,,
2025.09.08 15:09:18,202546930,XAUUSD,buy,0.02,3 617.33,3 638.89,3 647.45,2025.09.08 18:27:02,3 638.80,0.00,0.00, 42.94,,
2025.09.08 16:46:27,202562415,XAUUSD,buy,0.02,3 635.09,3 635.27,3 648.28,2025.09.08 18:30:05,3 635.31,0.00,0.00, 0.44,,
2025.09.08 18:47:49,202633508,XAUUSD,buy,0.02,3 637.59,3 637.69,3 649.84,2025.09.08 19:01:49,3 637.49,0.00,0.00,- 0.20,,
2025.09.08 19:43:35,202642147,XAUUSD,sell,0.02,3 638.93,3 640.39,3 637.89,2025.09.08 20:03:40,3 637.95,0.00,0.00, 1.96,,
2025.09.08 19:59:57,202644826,XAUUSD,buy,0.02,3 640.92,3 640.93,3 649.51,2025.09.09 04:27:02,3 640.83,0.00,- 1.15,- 0.18,,
2025.09.08 20:13:20,202647289,XAUUSD,sell,0.01,3 633.80,3 635.82,3 630.30,2025.09.08 20:15:26,3 635.90,0.00,0.00,- 2.10,,
2025.09.08 20:58:30,202651394,XAUUSD,sell,0.01,3 633.32,3 633.32,3 630.78,2025.09.08 21:07:07,3 633.37,0.00,0.00,- 0.05,,
2025.09.08 21:15:12,202655316,XAUUSD,sell,0.02,3 632.97,3 641.14,3 628.16,2025.09.08 21:33:18,3 633.26,0.00,0.00,- 0.58,,
2025.09.08 22:05:29,202657292,XAUUSD,sell,0.02,3 635.21,,3 634.32,2025.09.08 22:14:41,3 634.32,0.00,0.00, 1.78,,
2025.09.08 22:16:13,202661830,XAUUSD,sell,0.02,3 632.66,3 631.22,3 623.42,2025.09.09 01:48:36,3 631.22,0.00, 0.78, 2.88,,
2025.09.08 22:43:15,202662841,XAUUSD,sell,0.02,3 636.32,3 636.83,3 622.15,2025.09.08 23:43:00,3 636.87,0.00,0.00,- 1.10,,
2025.09.08 23:45:40,202672599,XAUUSD,buy,0.02,3 636.91,3 636.97,3 649.01,2025.09.09 04:09:17,3 636.93,0.00,- 1.15, 0.04,,
2025.09.09 01:13:54,202673342,XAUUSD,sell,0.02,3 634.29,,,2025.09.09 01:16:01,3 634.49,0.00,0.00,- 0.40,,
2025.09.09 01:25:10,202676307,XAUUSD,sell,0.03,3 633.85,3 633.25,3 630.41,2025.09.09 01:30:46,3 632.81,0.00,0.00, 3.12,,
2025.09.09 01:58:18,202678201,XAUUSD,sell,0.04,3 629.37,,,2025.09.09 01:59:06,3 629.55,0.00,0.00,- 0.72,,
2025.09.09 02:02:45,202677701,XAUUSD,sell,0.02,3 628.79,3 646.57,3 597.13,2025.09.09 11:27:29,3 646.65,0.00,0.00,- 35.72,,
2025.09.09 03:17:38,202672880,XAUUSD,buy,0.01,3 638.29,3 638.04,3 648.69,2025.09.09 03:57:06,3 637.95,0.00,0.00,- 0.34,,
2025.09.09 04:12:09,202693334,XAUUSD,buy,0.02,3 637.68,3 640.90,,2025.09.09 04:27:02,3 640.83,0.00,0.00, 6.30,,
2025.09.09 04:34:29,202696601,XAUUSD,buy,0.04,3 645.36,3 648.20,3 651.24,2025.09.09 05:09:06,3 651.28,0.00,0.00, 23.68,,
2025.09.09 07:23:39,202699914,XAUUSD,buy,0.02,3 651.06,3 651.04,3 655.00,2025.09.09 07:44:34,3 655.09,0.00,0.00, 8.06,,
2025.09.09 07:45:18,202706944,XAUUSD,sell,0.02,3 655.81,3 644.62,3 621.11,2025.09.09 09:15:22,3 644.64,0.00,0.00, 22.34,,
2025.09.09 08:39:25,202738460,XAUUSD,buy,0.04,3 657.57,3 656.44,3 660.24,2025.09.09 08:52:55,3 656.43,0.00,0.00,- 4.56,,
2025.09.09 09:05:13,202729011,XAUUSD,buy,0.02,3 647.53,3 641.21,3 650.61,2025.09.09 09:21:28,3 640.56,0.00,0.00,- 13.94,,
2025.09.09 09:35:10,202760556,XAUUSD,buy,0.02,3 641.90,,3 646.68,2025.09.09 09:40:34,3 646.83,0.00,0.00, 9.86,,
2025.09.09 11:01:03,202763747,XAUUSD,buy,0.02,3 645.71,3 643.74,,2025.09.09 11:10:26,3 643.38,0.00,0.00,- 4.66,,
2025.09.09 11:23:47,202783104,XAUUSD,buy,0.02,3 646.08,3 647.07,3 683.67,2025.09.09 11:53:41,3 647.06,0.00,0.00, 1.96,,
2025.09.09 12:12:03,202795103,XAUUSD,buy,0.02,3 652.51,3 652.77,,2025.09.09 13:09:12,3 652.74,0.00,0.00, 0.46,,
2025.09.09 12:37:15,202805813,XAUUSD,buy,0.02,3 651.69,3 651.44,,2025.09.09 13:39:31,3 651.31,0.00,0.00,- 0.76,,
2025.09.09 14:09:17,202822042,XAUUSD,buy,0.02,3 653.29,3 651.42,3 684.13,2025.09.09 14:25:31,3 651.41,0.00,0.00,- 3.76,,
2025.09.09 14:37:00,202827131,XAUUSD,buy,0.01,3 653.44,3 661.69,3 683.12,2025.09.09 16:41:38,3 661.45,0.00,0.00, 8.01,,
2025.09.09 16:24:58,202827404,XAUUSD,buy,0.01,3 656.32,3 661.63,3 684.69,2025.09.09 16:41:38,3 661.45,0.00,0.00, 5.13,,
2025.09.09 16:41:38,202870286,XAUUSD,buy,0.02,3 661.46,3 661.70,,2025.09.09 16:46:17,3 661.64,0.00,0.00, 0.36,,
2025.09.09 16:56:42,202873095,XAUUSD,buy,0.02,3 668.20,3 668.44,3 683.82,2025.09.09 17:03:03,3 668.13,0.00,0.00,- 0.14,,
2025.09.09 17:07:42,202871774,XAUUSD,buy,0.02,3 647.38,3 647.22,3 682.57,2025.09.09 17:14:12,3 647.18,0.00,0.00,- 0.40,,
2025.09.09 17:08:43,202845693,XAUUSD,sell,0.01,3 644.32,,3 630.81,2025.09.09 17:23:33,3 652.01,0.00,0.00,- 7.69,,
2025.09.09 17:15:29,202896720,XAUUSD,buy,0.02,3 654.90,,,2025.09.09 17:20:28,3 647.09,0.00,0.00,- 15.62,,
2025.09.09 17:20:04,202899229,XAUUSD,sell,0.01,3 648.39,,,2025.09.09 17:24:35,3 653.48,0.00,0.00,- 5.09,,
2025.09.09 17:32:21,202903492,XAUUSD,sell,0.01,3 646.04,3 645.25,3 616.55,2025.09.09 17:40:35,3 645.29,0.00,0.00, 0.75,,
2025.09.09 17:43:46,202909713,XAUUSD,sell,0.01,3 646.65,3 646.03,,2025.09.09 19:00:22,3 646.11,0.00,0.00, 0.54,,
2025.09.09 19:05:36,202939547,XAUUSD,sell,0.01,3 645.41,3 647.09,,2025.09.09 19:06:36,3 647.14,0.00,0.00,- 1.73,,
2025.09.09 19:14:07,202934699,XAUUSD,sell,0.01,3 649.32,3 632.86,3 621.48,2025.09.09 23:08:49,3 632.88,0.00,0.00, 16.44,,
2025.09.09 22:42:08,202933078,XAUUSD,sell,0.01,3 632.95,3 629.91,3 602.00,2025.09.10 01:07:39,3 629.91,0.00, 0.38, 3.04,,
2025.09.09 23:37:58,202972145,XAUUSD,sell,0.02,3 628.33,3 629.48,3 601.86,2025.09.10 01:07:25,3 629.41,0.00, 0.77,- 2.16,,
2025.09.10 01:12:11,202979178,XAUUSD,sell,0.02,3 628.29,3 628.19,3 598.02,2025.09.10 01:36:15,3 628.20,0.00,0.00, 0.18,,
2025.09.10 01:50:52,202980941,XAUUSD,sell,0.02,3 633.88,3 637.27,3 598.46,2025.09.10 02:03:29,3 637.55,0.00,0.00,- 7.34,,
2025.09.10 03:49:21,202998200,XAUUSD,sell,0.01,3 625.05,,3 596.19,2025.09.10 05:42:10,3 635.92,0.00,0.00,- 10.87,,
2025.09.10 10:32:50,203065563,XAUUSD,buy,0.04,3 643.26,3 642.67,3 655.53,2025.09.10 11:25:19,3 642.62,0.00,0.00,- 2.56,,
2025.09.10 11:29:40,203077290,XAUUSD,buy,0.04,3 644.52,3 654.37,3 664.70,2025.09.10 14:01:04,3 654.36,0.00,0.00, 39.36,,
2025.09.10 14:09:13,203102231,XAUUSD,sell,0.04,3 654.54,3 654.49,3 648.82,2025.09.10 14:11:01,3 654.53,0.00,0.00, 0.04,,
2025.09.10 14:41:41,203106561,XAUUSD,buy,0.04,3 649.39,3 648.05,3 679.63,2025.09.10 15:36:36,3 648.51,0.00,0.00,- 3.52,,
2025.09.10 15:45:00,203135088,XAUUSD,buy,0.04,3 651.26,3 640.83,3 659.90,2025.09.10 23:07:38,3 640.80,0.00,0.00,- 41.84,,
2025.09.10 15:47:54,203138087,XAUUSD,sell,0.04,3 645.45,3 645.93,,2025.09.10 16:00:49,3 646.01,0.00,0.00,- 2.24,,
2025.09.10 16:06:26,203145181,XAUUSD,sell,0.05,3 643.02,,3 642.00,2025.09.10 18:24:06,3 641.92,0.00,0.00, 5.50,,
2025.09.10 16:33:01,203150537,XAUUSD,buy,0.01,3 650.39,,3 659.67,2025.09.10 22:17:25,3 641.30,0.00,0.00,- 9.09,,
2025.09.10 16:34:45,203155709,XAUUSD,buy,0.04,3 652.23,3 652.22,3 659.61,2025.09.10 17:41:16,3 652.04,0.00,0.00,- 0.76,,
2025.09.10 18:14:00,203188880,XAUUSD,sell,0.04,3 648.41,3 648.35,3 641.86,2025.09.10 18:21:33,3 648.58,0.00,0.00,- 0.68,,
2025.09.10 18:59:17,203199391,XAUUSD,sell,0.05,3 644.17,,3 642.46,2025.09.10 19:05:37,3 642.39,0.00,0.00, 8.90,,
2025.09.10 21:30:57,203209794,XAUUSD,sell,0.05,3 647.70,,3 644.41,2025.09.10 21:32:20,3 648.06,0.00,0.00,- 1.80,,
2025.09.10 21:38:44,203229639,XAUUSD,buy,0.02,3 645.84,3 643.69,,2025.09.10 22:15:02,3 643.68,0.00,0.00,- 4.32,,
2025.09.10 22:10:16,203229891,XAUUSD,sell,0.05,3 643.89,,,2025.09.10 22:11:14,3 644.84,0.00,0.00,- 4.75,,
2025.09.10 22:17:07,203235040,XAUUSD,sell,0.05,3 641.99,3 641.91,3 636.05,2025.09.10 22:37:03,3 636.07,0.00,0.00, 29.60,,
2025.09.10 23:13:45,203243327,XAUUSD,sell,0.02,3 641.18,3 641.38,3 621.10,2025.09.10 23:54:57,3 641.39,0.00,0.00,- 0.42,,
2025.09.11 01:12:41,203248868,XAUUSD,buy,0.02,3 640.53,3 638.94,,2025.09.11 01:16:01,3 638.94,0.00,0.00,- 3.18,,
2025.09.11 01:20:43,203249403,XAUUSD,sell,0.04,3 638.73,3 674.90,3 462.11,2025.09.11 10:22:59,3 626.86,0.00,0.00, 47.48,,
2025.09.11 09:46:19,203255328,XAUUSD,buy,0.04,3 638.13,,3 650.33,2025.09.11 15:30:35,3 633.20,0.00,0.00,- 19.72,,
2025.09.11 10:30:48,203318178,XAUUSD,sell,0.04,3 624.12,3 629.32,3 620.63,2025.09.11 10:55:23,3 629.34,0.00,0.00,- 20.88,,
2025.09.11 10:49:04,203321595,XAUUSD,sell,0.03,3 627.52,3 628.44,,2025.09.11 10:49:53,3 628.48,0.00,0.00,- 2.88,,
2025.09.11 11:27:50,203325001,XAUUSD,sell,0.04,3 628.91,3 628.37,3 619.78,2025.09.11 11:50:07,3 628.41,0.00,0.00, 2.00,,
2025.09.11 11:56:00,203329112,XAUUSD,sell,0.04,3 627.68,,3 619.52,2025.09.11 12:14:18,3 619.53,0.00,0.00, 32.60,,
2025.09.11 15:30:03,203331004,XAUUSD,sell,0.04,3 622.03,,3 602.46,2025.09.11 15:36:48,3 643.25,0.00,0.00,- 84.88,,
2025.09.11 15:32:31,203373235,XAUUSD,buy,0.04,3 636.64,3 633.10,3 659.97,2025.09.11 16:14:14,3 633.03,0.00,0.00,- 14.44,,
2025.09.11 15:43:42,203381635,XAUUSD,sell,0.02,3 632.31,3 631.95,3 610.41,2025.09.11 16:47:44,3 631.96,0.00,0.00, 0.70,,
2025.09.11 16:50:19,203416219,XAUUSD,sell,0.02,3 630.21,3 635.54,,2025.09.11 17:18:05,3 635.56,0.00,0.00,- 10.70,,
2025.09.11 17:29:01,203430048,XAUUSD,sell,0.01,3 635.60,3 634.57,3 602.72,2025.09.11 18:15:24,3 634.81,0.00,0.00, 0.79,,
2025.09.11 18:23:23,203445106,XAUUSD,sell,0.01,3 637.78,3 634.41,3 616.58,2025.09.11 19:01:40,3 634.47,0.00,0.00, 3.31,,
2025.09.11 19:01:49,203456406,XAUUSD,buy,0.01,3 634.57,3 639.62,3 650.43,2025.09.11 19:15:43,3 639.46,0.00,0.00, 4.89,,
2025.09.11 19:16:24,203459916,XAUUSD,buy,0.01,3 638.93,3 636.49,3 649.97,2025.09.11 19:39:51,3 636.41,0.00,0.00,- 2.52,,
2025.09.11 19:57:09,203467165,XAUUSD,buy,0.01,3 636.68,3 632.60,3 672.63,2025.09.11 20:12:58,3 632.51,0.00,0.00,- 4.17,,
2025.09.11 20:23:05,203469655,XAUUSD,sell,0.01,3 635.06,3 636.20,3 605.51,2025.09.12 03:48:00,3 636.20,0.00, 0.39,- 1.14,,
2025.09.12 04:02:04,203489034,XAUUSD,sell,0.01,3 639.56,3 641.75,3 607.69,2025.09.12 04:10:27,3 641.94,0.00,0.00,- 2.38,,
2025.09.12 04:18:11,203509534,USDJPY,buy,0.03, 147.297,, 147.337,2025.09.12 04:40:22, 147.329,0.00,0.00, 0.65,,
2025.09.12 04:51:15,203513776,XAUUSD,sell,0.01,3 645.45,,3 611.06,2025.09.12 06:56:03,3 652.79,0.00,0.00,- 7.34,,
2025.09.17 21:39:51,204507658,XAUUSD,buy,0.01,3 665.34,3 661.60,3 694.67,2025.09.17 21:42:24,3 661.59,0.00,0.00,- 3.75,,
2025.09.17 21:42:44,204515648,XAUUSD,buy,0.01,3 664.15,,3 694.61,2025.09.17 21:51:03,3 649.63,0.00,0.00,- 14.52,,
2025.09.17 22:27:40,204541921,XAUUSD,buy,0.01,3 664.94,3 667.47,3 681.13,2025.09.18 03:01:03,3 667.39,0.00,- 1.71, 2.45,,
2025.09.18 01:03:04,204552905,XAUUSD,sell,0.01,3 657.14,3 704.49,3 609.21,2025.09.18 04:37:31,3 654.18,0.00,0.00, 2.96,,
2025.09.18 01:49:44,204566290,XAUUSD,buy,0.01,3 662.61,3 667.37,3 679.58,2025.09.18 03:01:04,3 667.28,0.00,0.00, 4.67,,
2025.09.18 03:01:09,204580703,XAUUSD,buy,0.02,3 667.07,3 662.85,3 694.76,2025.09.18 03:19:14,3 662.77,0.00,0.00,- 8.60,,
2025.09.18 03:58:35,204589982,XAUUSD,buy,0.01,3 665.72,3 646.53,3 743.14,2025.09.18 09:03:41,3 647.31,0.00,0.00,- 18.41,,
2025.09.18 06:07:11,204617642,XAUUSD,sell,0.01,3 661.49,3 662.71,3 654.09,2025.09.18 06:09:48,3 662.73,0.00,0.00,- 1.24,,
2025.09.18 07:34:01,204630316,XAUUSD,sell,0.01,3 656.76,3 656.74,3 650.05,2025.09.18 08:18:35,3 656.78,0.00,0.00,- 0.02,,
2025.09.25 21:28:45,206261244,XAUUSD,sell,0.01,3 749.71,3 752.21,3 726.41,2025.09.25 21:36:05,3 752.41,0.00,0.00,- 2.70,,
2025.09.25 22:00:41,206280136,XAUUSD,sell,0.01,3 753.63,3 748.48,3 702.16,2025.09.26 03:55:03,3 748.49,0.00, 0.35, 5.14,,
2025.09.26 04:00:08,206326446,XAUUSD,sell,0.01,3 750.16,3 752.00,,2025.09.26 04:05:38,3 752.03,0.00,0.00,- 1.87,,
2025.09.26 04:06:24,206328842,XAUUSD,buy,0.01,3 752.34,,,2025.09.26 04:17:43,3 740.96,0.00,0.00,- 11.38,,
2025.09.26 04:46:49,206334638,XAUUSD,buy,0.05,3 742.17,3 740.37,,2025.09.26 04:50:01,3 740.07,0.00,0.00,- 10.50,,
2025.09.26 04:54:58,206333261,XAUUSD,sell,0.1,3 739.91,3 753.16,3 728.38,2025.09.26 04:56:53,3 738.42,0.00,0.00, 14.90,,
2025.09.26 06:02:33,206339508,XAUUSD,buy,0.03,3 735.69,3 742.02,3 749.28,2025.09.26 08:39:07,3 749.28,0.00,0.00, 40.77,,
2025.09.26 09:05:46,206336839,XAUUSD,sell,0.1,3 745.19,3 745.11,3 732.82,2025.09.26 09:48:19,3 745.11,0.00,0.00, 0.80,,
2025.09.26 09:12:57,206337872,XAUUSD,buy,0.1,3 749.69,,3 760.42,2025.09.26 09:24:51,3 750.64,0.00,0.00, 9.50,,
2025.09.26 10:04:48,206377007,XAUUSD,sell,0.05,3 741.35,3 741.35,3 729.60,2025.09.26 10:06:24,3 741.35,0.00,0.00,0.00,,
2025.09.26 10:07:43,206378937,XAUUSD,sell,0.05,3 742.60,,,2025.09.26 11:08:26,3 751.97,0.00,0.00,- 46.85,,
2025.09.26 11:05:43,206386821,XAUUSD,buy,0.05,3 750.74,3 750.93,3 784.11,2025.09.26 12:14:39,3 750.92,0.00,0.00, 0.90,,
2025.09.26 11:40:50,206390946,XAUUSD,buy,0.05,3 754.04,3 749.48,,2025.09.26 17:18:11,3 777.40,0.00,0.00, 116.80,,
2025.09.26 13:40:48,206412514,XAUUSD,sell,0.05,3 746.59,,,2025.09.26 13:41:08,3 746.16,0.00,0.00, 2.15,,
2025.09.26 13:47:32,206415247,XAUUSD,buy,0.03,3 744.77,3 754.78,3 773.94,2025.09.26 16:24:44,3 754.70,0.00,0.00, 29.79,,
2025.09.26 15:30:21,206422838,XAUUSD,sell,0.05,3 746.35,,3 750.33,2025.09.26 15:40:08,3 750.20,0.00,0.00,- 19.25,,
2025.09.26 16:35:29,206463225,XAUUSD,buy,0.03,3 758.73,,3 778.87,2025.09.26 17:18:17,3 777.84,0.00,0.00, 57.33,,
2025.09.26 18:25:43,206509247,XAUUSD,sell,0.01,3 776.63,,,2025.09.26 19:31:59,3 776.36,0.00,0.00, 0.27,,
2025.09.26 18:58:26,206512091,XAUUSD,buy,0.01,3 781.23,,3 785.00,2025.09.26 19:23:40,3 772.61,0.00,0.00,- 8.62,,
2025.09.30 03:05:14,206924280,XAUUSD,sell,0.02,3 837.53,3 839.86,3 802.15,2025.09.30 03:25:08,3 839.86,0.00,0.00,- 4.66,,
2025.09.30 05:16:35,206961151,XAUUSD,sell,0.01,3 848.27,3 848.20,,2025.09.30 05:40:50,3 848.24,0.00,0.00, 0.03,,
2025.09.30 05:46:05,206964895,XAUUSD,sell,0.01,3 847.71,3 851.76,,2025.09.30 06:11:54,3 851.77,0.00,0.00,- 4.06,,
2025.09.30 06:12:29,206964457,XAUUSD,buy,0.01,3 852.24,3 852.50,,2025.09.30 06:14:37,3 853.30,0.00,0.00, 1.06,,
2025.09.30 06:16:06,206971367,XAUUSD,sell,0.01,3 852.97,3 863.57,,2025.09.30 06:43:30,3 863.62,0.00,0.00,- 10.65,,
2025.09.30 06:44:36,206972135,XAUUSD,sell,0.01,3 863.24,3 871.18,3 653.15,2025.09.30 09:10:16,3 871.36,0.00,0.00,- 8.12,,
2025.09.30 11:20:06,207030882,XAUUSD,buy,0.04,3 830.93,3 826.01,3 898.83,2025.09.30 11:22:36,3 825.38,0.00,0.00,- 22.20,,
2025.09.30 11:55:13,207082731,XAUUSD,sell,0.03,3 817.79,3 817.81,3 800.07,2025.09.30 12:12:51,3 799.90,0.00,0.00, 53.67,,
2025.09.30 12:12:51,207081173,XAUUSD,buy,0.03,3 800.48,,,2025.09.30 12:19:00,3 800.80,0.00,0.00, 0.96,,
2025.09.30 16:47:33,207182454,XAUUSD,sell,0.02,3 827.48,3 828.61,3 801.03,2025.09.30 17:05:00,3 828.61,0.00,0.00,- 2.26,,
